faq_url,page_url,page,question,summary,quick_summary
https://admin.examine.com/content/faqs/3250/edit,https://admin.examine.com/content/interventions/307/edit,Psyllium,Does psyllium affect digestive health?,"Because psyllium (15–25 grams per day over 5–15 days) increases water resorption, which increases [fecal weight] and makes stools easier to pass, it is typically used to treat [constipation].[PMID:465439][PMID:10966900][PMID:7829013][PMID:2831263] [glossary:Meta-analyses] on the clinical effects of psyllium (10.2–40 grams per day over 2 to 8 weeks) for chronic constipation suggest that psyllium is effective for improving bowel movement frequency, [stool consistency], and straining severity when compared with a control intervention.[PMID:37905980][PMID:35816465] Additional clinical studies suggest that psyllium may also help relieve some symptoms of digestive conditions. After a year of consuming psyllium seeds (20 grams per day), people with [ulcerative colitis] saw sustained remission and an increase in fecal [Fecal Short Chain Fatty Acids|butyrate] comparable to standard medication therapy.[PMID:10022641] Symptoms of [gastroesophageal reflux disease] were also clinically improved by taking psyllium husk (15 grams per day) for 10 days.[PMID:36513474]",
https://admin.examine.com/content/faqs/3251/edit,https://admin.examine.com/content/interventions/307/edit,Psyllium,Does psyllium affect blood glucose?,"For people with [type 2 diabetes], psyllium use (3.1–14 grams per day for 6–12 weeks) may result in reductions in [HbA1c] levels. However, in the same studies, psyllium’s effects on serum [insulin] remain unclear.[PMID:12209371][PMID:36811560][PMID:35754481][PMID:34899340] The gel-forming properties of psyllium (14 grams per day for 6 weeks) appear to reduce the rate of glucose absorption from the intestines, which in turn lowers serum [Blood glucose|glucose] concentrations.[PMID:12209371][PMID:20147463] It should be noted, however, that the response to psyllium seems most pronounced when taken with a meal, and it may vary from person to person, even if improvements are shown on average.[PMID:8384131][PMID:22855914] Though psyllium husk may reduce the blood glucose concentration acutely, that doesn’t necessarily mean the change persists once the supplementation is stopped.[PMID:22855914] Therefore, it may be best used as a supportive addition to routine care for people with diabetes.[PMID:20959501]",
https://admin.examine.com/content/faqs/3252/edit,https://admin.examine.com/content/interventions/307/edit,Psyllium,Does psyllium affect body composition?,"Current clinical evidence suggests that psyllium taken just before meals (7–15 grams per day over periods ranging from 2–12 months) may lead to small reductions in body weight, [BMI], and [waist circumference] in people with a BMI over 30.[PMID:37163454][PMID:37778464][PMID:20524467] Psyllium’s potential weight loss benefits are often attributed to its purported ability to suppress appetite through increased intestinal water absorption or the reduction of [ghrelin].[PMID:20616745][PMID:22863407][PMID:7647826][PMID:9093551][PMID:1741454][PMID:20147463] However, it should be noted that appetite suppression has only been observed in the participants who took 7.4–23 grams of psyllium immediately before a meal.[PMID:7647826][PMID:9093551][PMID:1741454]Preclinical studies (animal models) suggest that psyllium may also prevent lipid (fat) absorption, but this has not been supported by human-based clinical evidence.[PMID:23065836][PMID:465439]",
https://admin.examine.com/content/faqs/3253/edit,https://admin.examine.com/content/interventions/307/edit,Psyllium,Does psyllium improve cardiovascular measures?,"Psyllium fiber when used alone or along with other clinical interventions may modestly reduce [LDL cholesterol]. There is a wide variation in the dosage and durations used, with clinical studies ranging from 2.4–20.4 grams per day over 2–52 weeks.[PMID:22848584][PMID:18985059][PMID:1431597][PMID:33762150][PMID:12209371][PMID:16154305][PMID:10497668][PMID:3277558]Psyllium may reduce [blood pressure] (7–12 grams per day, over 6–8 weeks), [triglycerides], and [total cholesterol] (3–20.4 grams per day, for more than 2 weeks) as well, but the effects are much less consistent.[PMID:18985059][PMID:11641293][PMID:12209371][PMID:17729055][PMID:3277558] However, other studies on these cardiovascular outcomes suggest psyllium is ineffective[PMID:22848584][PMID:10497668][PMID:8391569][PMID:2173390] or more effective as part of another dietary intervention, such as increased protein intake or a healthier diet overall.[PMID:9747644][PMID:19623196][PMID:1319111][PMID:7982644][PMID:21787454]The effectiveness may also vary depending on dose, duration, and participant characteristics (e.g., no apparent health conditions vs. prior health conditions at baseline).",
https://admin.examine.com/content/faqs/3254/edit,https://admin.examine.com/content/interventions/525/edit,Nattokinase,What is nattokinase?,"Nattokinase, a large enzyme of the serine protease family, is isolated from the fermented food product known as nattō (boiled soybeans fermented with the bacterium *Bacillus subtilis*). Interest in using nattokinase as a supplement has grown because of its cardiovascular benefits of reducing [blood clotting] and [blood pressure].[PMID:18971533][PMID:26740078][PMID:31070609] Although there’s some concern of an increased bleeding risk, reports of bleeding have been very rare and limited to people with chronic conditions or who are already taking blood thinning medications.[PMID:18310985][PMID:35003944]",
https://admin.examine.com/content/faqs/3255/edit,https://admin.examine.com/content/interventions/525/edit,Nattokinase,What are nattokinase’s main benefits?,"There is interest in using nattokinase for its cardiovascular benefits such as reducing [blood clotting] and lowering [blood pressure].[PMID:18971533][PMID:26740078][PMID:31070609] However, nattokinase does not seem to lower cholesterol nor reduce [atherosclerosis]. In a [glossary:randomized controlled trial|randomized trial] in 265 adults with an average age of 65 years, taking 100 mg (2,000 *fibrinolytic units* (FU)) of nattokinase daily for about 3 years did not slow the progression of atherosclerosis compared to a placebo.[PMID:33843667] The same dose taken for 6 months also did not lower cholesterol levels compared to a placebo,[PMID:19786378] except when it was used in combination with [red yeast rice], which is a natural source for the cholesterol-lowering drug lovastatin.[PMID:37836525] Some researchers insist that higher doses of nattokinase may have a benefit for cholesterol. In fact, one large [glossary:observational study] in Chinese patients found that taking 10,800 FU of nattokinase daily for a year was associated with a reduction in cholesterol, while a lower dose of 3,600 FU daily was not associated with a reduction in cholesterol.[PMID:36072877] This observational study cannot show cause and effect, so further interventional research is needed. It’s unclear if these effects are generalizable to other geographic locations.",
https://admin.examine.com/content/faqs/3256/edit,https://admin.examine.com/content/interventions/525/edit,Nattokinase,What are nattokinase’s main drawbacks?,"Generally, nattokinase seems to be safe in adults when taken by mouth in doses of 100 mg (2,000 fibrinolytic units) daily.[reference|url=https://doi.org/10.2903/j.efsa.2016.4541|title=Safety of fermented soybean extract NSK-SD® as a novel food pursuant to Regulation (EC) No 258/97|authors=Turck D, Bresson J-L, et al|published=28 July 2016] Although this dose may reduce [blood clotting|blood coagulability] biomarkers (e.g., prolonged *activated partial thromboplastin time* (aPTT), a measure of how long it takes blood to clot),[PMID:31070609] there have been no reports of bleeding in adults without apparent health conditions even at doses up to 552 mg daily for four weeks.[PMID:26740078] However, in older adults with chronic conditions, there have been rare reports of bleeding.[PMID:18310985][PMID:35003944]There have been reports of severe allergic reactions to nattokinase, including [FAQ:What is anaphylaxis?|anaphylaxis], an itchy rash, and difficulty breathing. This can occur in people allergic to either *polygamma glutamic acid* (PGA, a sticky substance also found in jellyfish) or to nattokinase itself.[PMID:36517353] However, the European Commission concluded that the risk of allergic reactions with nattokinase is no higher than the risk with soy products.[reference|url=https://doi.org/10.2903/j.efsa.2016.4541|title=Safety of fermented soybean extract NSK-SD® as a novel food pursuant to Regulation (EC) No 258/97|authors=Turck D, Bresson J-L, et al|published=28 July 2016]",
https://admin.examine.com/content/faqs/3257/edit,https://admin.examine.com/content/interventions/525/edit,Nattokinase,How does nattokinase work?,"Nattokinase seems to have some anti-inflammatory and [antioxidants|antioxidant] effects that can contribute to cardioprotection,[PMID:34199189] but its claim to fame is its ability to reduce [blood clotting]. Nattokinase seems to reduce blood clotting by breaking down fibrin (a molecule that entangles platelets and creates blood clots) by degrading *plasminogen activator inhibitor-1* (PAI-1, a protein that makes clotting more efficient). PAI-1 disables *plasminogen activators* (PAs), including *tissue-type plasminogen activator* (tPA), a serine protease which is administered therapeutically to break up blood clots in conditions such as ischemic [stroke] and [heart attack risk|heart attack].[PMID:34199189][PMID:29939694] Studies in humans have shown that ingesting a single dose of nattokinase increases blood levels of tPA for about 3 hours,[PMID:16754735] while regular administration (taking 1,300 mg of nattokinase 3 times daily for 8 days) seems to gradually increase tPA in the blood over time.[PMID:2123064] Small studies conducted in generally healthy people, as well as people on dialysis and with [cardiovascular disease], showed that taking 800 mg (4,000 fibrinolytic units) of enteric-coated nattokinase 30 minutes after dinner every day for 2 months reduced serum [fibrinogen] by 7%–10%, [factor VII] by 7%–14%, and [factor VIII] by 17%–19% compared to baseline. The reduction in fibrinogen in people with cardiovascular disease and the reduction in factor VII in people on dialysis did not reach statistical significance, possibly due to insufficient power in the study.[PMID:19358933]",
https://admin.examine.com/content/faqs/3258/edit,https://admin.examine.com/content/interventions/525/edit,Nattokinase,How likely is nattokinase to cause bleeding?,"Nattokinase seems to alter [blood clotting|blood coagulation] chemistry, and there’s a concern it may increase the risk of bleeding. In people with mildly elevated cholesterol levels, taking 2,000 *fibrinolytic units* (FU) of nattokinase daily for 8 weeks prolonged the *aPTT* (activated partial thromboplastin time — a measure of how long it takes blood to clot).[PMID: 31070609] However, there have been only 2 reported cases of bleeding with nattokinase in older adults with cardiovascular conditions. In one case, 400 mg of nattokinase was taken daily for 7 days with aspirin (a blood thinner).[PMID:18310985] In the other case, an unknown, likely large dose of nattokinase (sometimes a “handful” of capsules) was taken daily.[PMID:35003944]",
https://admin.examine.com/content/faqs/3259/edit,https://admin.examine.com/content/interventions/525/edit,Nattokinase,Does nattokinase lower blood pressure?,"Small studies suggest that nattokinase can mildly lower [blood pressure] in some people; however, it's not clear if this effect persists in the long term. A clinical study in 86 patients with [high blood pressure] showed that taking 100 mg (2,000 *fibrinolytic units* (FU)) of nattokinase daily for 8 weeks reduced systolic blood pressure by about 6 mmHg and diastolic blood pressure by about 3 mmHg compared to a placebo.[PMID:18971533] Another small study in adults without known health conditions showed that taking 552 mg (11,040 FU) of nattokinase (NSK-SD) daily for four weeks resulted in small and variable decreases in blood pressure. However, the reduction in diastolic blood pressure was only [glossary:statistically significant] in female participants.[PMID:26740078]The blood-pressure-lowering effect has been attributed to peptides in denatured nattokinase which inhibit the *angiotensin-I-converting enzyme* (ACE). Denaturing the nattokinase enzyme with heat and simulated stomach contents seems to yield more of these peptides, as shown in animal and *[glossary:in vitro]* research.[PMID:22040882][PMID:22453301] A laboratory study using simulated digestion, or exposing nattokinase to the stomach digestive enzymes pepsin and trypsin, showed that the enzyme fragments had greater ACE-inhibitory activity than nattokinase itself.[PMID:36505231]",
https://admin.examine.com/content/faqs/3260/edit,https://admin.examine.com/content/interventions/525/edit,Nattokinase,How is nattokinase produced?,"Nattokinase is extracted from nattō, a food made of boiled soybeans fermented with the bacterial strain *Bacillus subtilis natto*.[PMID: 26740078] To extract nattokinase from the fermentation broth, processes such as protein salting-out, organic solvent distillation, microfiltration, and ultrafiltration are used.[PMID:35804683]Because of increasing interest in nattokinase, methods of production that increase yield and stability have been explored. For example, irradiation of the bacterial strain *B. subtilis natto* with gamma or ultraviolet rays seems to improve its heat stability and to increase the yield of nattokinase. Furthermore, using glucose (instead of sucrose or maltose), adding soy milk, and adding certain ions such as calcium and magnesium sulfate to the fermentation medium has been shown to increase the yield of nattokinase.[PMID:35804683]",
https://admin.examine.com/content/faqs/3261/edit,https://admin.examine.com/content/interventions/525/edit,Nattokinase,Is nattokinase well-absorbed?,"Limited research in humans suggests that nattokinase is absorbed and present in the blood between 2 and 24 hours after ingestion.[PMID:23709455][PMID:26740078] However, nattokinase can be degraded by stomach acid and exposure to high temperatures (over 50 degrees Celsius (122 degrees Fahrenheit)), which could reduce its [fibrinolysis|fibrinolytic] effect. Nattokinase seems to be stable at pH values of 6 to 9 and temperatures of 30 to 50 degrees Celsius.[PMID:23709455][PMID:19788184] To improve its stability in the stomach, nattokinase is often formulated with various protective ingredients. Formulations of nattokinase to protect it from being denatured by gastric acid include encapsulation (coatings) and nanoemulsion (dispersing and coating submicron particles). Inactive ingredients used to coat or immobilize the enzyme include [chitosan], mesoporous silica, polyglutamic acid peptide, hydroxypropyl cellulose, polylactic-co-glycolic acid, and others.[PMID:35804683][PMID:19788184]",
https://admin.examine.com/content/faqs/3262/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,What is bergamot oil?,"*Citrus bergamia* (synonym: *C. aurantium bergamia*) is a small tree in the citrus family, native to the Italian region of Calabria. The tree bears small, round to pear-shaped fruits known as bergamot oranges. Bergamot is a highly regional crop: The Calabrian coast produces 90% of the world supply of bergamot.[PMID:38257152] Bergamot should not be confused with “wild bergamot” (*Monarda fistulosa*), a totally unrelated herb in the mint family.*Bergamot essential oil* (BEO) is the peel oil of the bergamot fruit. The oil has a distinctive and pleasant aroma, recognizable as the characteristic scent of Earl Grey tea. This oil has a long history of use in medicine, perfumery, and food and is now widely used in aromatherapy.[reference|url=https://www.ema.europa.eu/en/documents/herbal-report/final-assessment-report-citrus-bergamia-risso-et-poiteau-aetheroleum_en.pdf|title=Assessment report on Citrus bergamia Risso et Poiteau, aetheroleum. European Union: European Medicines Agency Committee on Herbal Medicinal Products (HMPC).|published=2012|authors=Calapai, G. et al][PMID: 25784877] Historically, bergamot oil was used as a treatment for conditions as varied as wounds, burns, toothaches, scabies, and insomnia and as an anti-inflammatory, a sedative, and an antimalarial.[PMID:37067190]Bergamot oil can be extracted by pressing and/or by distillation, and its composition depends on the extraction method and on whether any further processing was done to remove or isolate various constituents. Therefore, several preparations of bergamot oil exist, including:[reference|url=https://www.ema.europa.eu/en/documents/herbal-report/final-assessment-report-citrus-bergamia-risso-et-poiteau-aetheroleum_en.pdf|title=Assessment report on Citrus bergamia Risso et Poiteau, aetheroleum. European Union: European Medicines Agency Committee on Herbal Medicinal Products (HMPC).|published=2012|authors=Calapai, G. et al][reference|url=https://dx.doi.org/10.3390/encyclopedia1010016|title=Bergamot Oil: Botany, Production, Pharmacology |authors=Valussi M et al.|journal=Encyclopedia|published=2021 Feb]| Preparation | Abbreviation | What it is | | ------- |:-------------:| ---- | | Bergamot essential oil | BEO | Peel oil of bergamot fruit, usually cold-pressed | | Bergapten-free BEO | BEO-BF | BEO with the furocoumarin bergapten chemically removed | | Furocoumarin-free BEO | Bergamot FCF | BEO with all furocoumarins removed, usually by vacuum distillation || Bergamot essential oil Nonvolatile Fraction | BEO-NVF | The nonvolatile fraction of cold-pressed bergamot essential oil: waxes, etc | | Bergamot Essential Oil Hydrocarbon Fraction-Free and Bergapten-Free | BEO-HF/BF | BEO with bergaptens and the nonvolatile fraction removed | | BEO Monoterpene Hydrocarbons-Free | BEO-MHF | BEO minus its monoterpene hydrocarbons, such as limonene and β-pinene | ***Note:** BEO-MHF may also be referred to as “terpeneless BEO,” “deterpened BEO” or “folded BEO”. Terpenes like limonene and β-pinene are major components of BEO but contribute relatively little to its fragrance; removing them concentrates the more aromatic components*.[reference|url=https://dx.doi.org/10.3390/encyclopedia1010016|title=Bergamot Oil: Botany, Production, Pharmacology |authors=Valussi M et al.|journal=Encyclopedia|published=2021 Feb]The rest of the bergamot fruit has historically found few uses, but over the last decade, bergamot juice, peel and/or pith extracts have attracted increasing research attention.[PMID: 38257152]",
https://admin.examine.com/content/faqs/3263/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,What are bergamot oil’s main benefits?,"While bergamot oil’s distinctive, delightful odor can (and should!) be enjoyed for its own sake, it is also used in aromatherapy.[PMID: 25784877] *Bergamot essential oil* (BEO) aromatherapy has customarily been used for [anxiety] relief and to produce a calming effect.[PMID:19831048] BEO aromatherapy has been studied for relaxation, medical anxiety, job-related [stress], [pain relief], [depression], and [sleep quality]. There is limited evidence that it may promote relaxation in healthy adults who are not in stressful situations;[PMID:19769477][PMID: 29486547][PMID:25824404] may reduce presurgical and postsurgical anxiety in adults[PMID: 24454517][PMID:32379683] but not in children;[PMID:31415008][PMID:22383266] might reduce adults’ feelings of job-related stress or burnout, although more research is needed;[PMID:36673525][PMID:24228065] might improve sleep in adults when inhaled at night, although more research is needed;[PMID:38490827] and might have some beneficial effect on mood in postpartum women, although more research is needed.[PMID:34690334][PMID:37625623]",
https://admin.examine.com/content/faqs/3264/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,What are bergamot oil’s main drawbacks?,"The main drawback of bergamot oil is photosensitivity (sensitivity to light). Cold-pressed bergamot oil contains a phototoxic constituent, so skin topically exposed to bergamot oil may become very photosensitive, developing itching, redness and dark pigmentation — and in some cases, even burning — when exposed to ultraviolet light. The culprits are psoralens found in the cold-pressed oil (primarily bergapten, a phototoxic psoralen also known as 5-methoxypsoralen (5-MOP) or bergamot camphor).[PMID:34347307][PMID:32348216] Further, it’s possible for the phototoxic psoralens found in BEO to induce skin cancer after exposure to ultraviolet light. Because of bergapten’s phototoxicity, the International Fragrance Association recommends that the concentration of bergamot oil in products applied to sun-exposed skin be limited to 0.4%, targeting a maximum of 15 ppm of bergapten in the final product.[reference|url=https://www.ema.europa.eu/en/documents/herbal-report/final-assessment-report-citrus-bergamia-risso-et-poiteau-aetheroleum_en.pdf|title=Assessment report on Citrus bergamia Risso et Poiteau, aetheroleum. European Union: European Medicines Agency Committee on Herbal Medicinal Products (HMPC).|published=2012|authors=Calapai, G. et al] Therefore, when applying bergamot oil to any skin that may be exposed to the sun, care should be taken to use only bergapten-free bergamot oil, even if there will be a few days between bergamot use and sun exposure. There have been case reports of people who have developed phototoxic skin reactions (burning, blistering) after using bergamot-containing preparations, such as bergamot massage oil, directly on the skin, and then spending time in the sun 48–72 hours later.[PMID: 25784877]",
https://admin.examine.com/content/faqs/3265/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,How does bergamot oil work?,"An animal study has found that *bergamot essential oil* (BEO) calmed [glossary:HPA axis] activity.[PMID: 24454517] While its mechanism of action is not completely understood, BEO may increase the extracellular (outside of the cell) concentrations of some amino-acid neurotransmitters; another animal study found that rats who’d been systemically administered BEO had higher extracellular concentrations of aspartate, glycine and taurine in their hippocampi.[PMID:24454517][PMID:20093169]Further, some of the specific components of BEO have demonstrated positive properties in isolation. BEO contains linalool (6–15%) and linalyl acetate (23–35%).[reference|url=https://www.ema.europa.eu/en/documents/herbal-report/final-assessment-report-citrus-bergamia-risso-et-poiteau-aetheroleum_en.pdf|title=Assessment report on Citrus bergamia Risso et Poiteau, aetheroleum. European Union: European Medicines Agency Committee on Herbal Medicinal Products (HMPC).|published=2012|authors=Calapai, G. et al] Linalyl acetate, which is also found in [lavender] essential oil, has been shown to promote vascular smooth muscle relaxation in animals.[PMID:34690334][PMID:16891914] Linalool has demonstrated anticancer, antimicrobial, anti-inflammatory, antianxiety, antidepressant, and analgesic properties [glossary:in vitro].The 5-methoxypsoralen present in cold-pressed BEO may increase plasma [melatonin] concentrations; melatonin regulates the sleep/wake cycle, which could contribute to the effects of BEO on [sleep quality].[PMID:34690334]",
https://admin.examine.com/content/faqs/3266/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,How does aromatherapy work?,"Aromatherapy has effects on the body thanks to multiple methods of delivery. First, in the back of the nasal cavity, olfactory (smell) nerves, which carry over a thousand receptors, detect individual components of the volatile oil;[PMID:25824404] the olfactory system is connected directly to the limbic system[reference|url=https://www.ncbi.nlm.nih.gov/books/NBK542239/|title=“Physiology, Olfactory,” In: StatPearls (Internet). USA: StatPearls Publishing|authors=|Branigan, B et al|published=2023] and to the hypothalamus,[reference|url=https://www.ncbi.nlm.nih.gov/books/NBK556051/|title=“Neuroanatomy, Cranial Nerve 1 (Olfactory),” In: StatPearls (Internet). USA: StatPearls Publishing|authors=Helwany, M et al|published=2023] which is involved in control of the autonomic nervous system and is part of the hypothalamic-pituitary-adrenal ([glossary:HPA axis|HPA]) axis, the body’s stress management system. Second, in the lungs, volatile oil molecules can diffuse directly into the body in the capillary blood vessels of the alveoli.[PMID:25824404] Finally, when volatile essential oils are applied topically, they can diffuse through the skin into subcutaneous tissue, and from there into the blood.[PMID:25824404]",
https://admin.examine.com/content/faqs/3267/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,Is bergamot oil beneficial for relaxation?,"There is limited human evidence that *bergamot essential oil* (BEO) aromatherapy may reduce physiological indicators of stress in already-calm situations, which is consistent with a relaxation-promoting effect, although the evidence for any given indicator is mixed. A 2009 [glossary:RCT] of BEO aromatherapy alone or in combination with soft music, in young adults without any known health conditions, found that soft music, BEO aromatherapy, and the combination of both had positive effects on measures of *[heart rate variability]* (HRV).[PMID:19769477] BEO aromatherapy significantly decreased the ratio of *low-frequency variability* (LF) to *high-frequency variability* (HF), indicating increased parasympathetic (“rest and digest”) and decreased sympathetic (“fight or flight”) activity; other studies have observed that this LF:HF ratio increases in stressful situations,[PMID: 29486547] so its reduction is consistent with relaxation. Similarly, although a 2015 study of BEO aromatherapy in women with no known health issues didn’t find a significant effect on HF, it did find a significant reduction in levels of salivary [cortisol], which has been linked to stress.[PMID:25824404]",
https://admin.examine.com/content/faqs/3268/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,Is bergamot oil beneficial for medical anxiety?,"Several studies have examined the effects of *bergamot essential oil* (BEO) aromatherapy on stress and [anxiety] in stressful medical situations, such as hospitalization, waiting in doctors’ offices, during stressful procedures, and presurgery or postsurgery.There is limited evidence that aromatherapy with bergamot oil may reduce presurgical anxiety in adults awaiting surgery. One *[glossary:randomized controlled trial]* (RCT) of presurgical anxiety in patients waiting for ambulatory surgery, which exposed participants to either BEO aromatherapy or plain water vapor in the waiting room, found that scores on an anxiety questionnaire decreased more in the BEO group than in the [glossary:control] group.[PMID: 24454517] Similarly, a 2020 RCT in Iran investigated the effects of cold-pressed BEO aromatherapy on participants who were on the point of undergoing gallbladder surgery. The participants who were exposed to BEO had a slightly greater, but still [glossary:statistically significant], reduction in scores on a standardized anxiety questionnaire and a significantly larger reduction in salivary alpha-amylase (which is correlated with stress) than the participants who weren’t exposed; however, there wasn’t any significant difference in salivary [cortisol].[PMID:32379683] These results are in line with low-quality evidence from a noncontrolled trial which reported that BEO aromatherapy improved positive feelings in the waiting room;[PMID:28337799] however, that study’s design allowed participants to decide whether or not to participate *after* exposing them to the aromatherapy, which makes it difficult to give much credence to its results. The results of a trial examining BEO’s effects on postsurgical anxiety were similar. An RCT whose participants were postsurgical ICU patients found that the participants’ scores on an anxiety questionnaire decreased significantly with bergamot aromatherapy compared to the control group.[PMID: 38490827] However, even though the participants in this small study were randomized, significantly more control-group than bergamot-group participants had had prior ICU experiences, and significantly more bergamot-group patients had a known allergy to something other than plants, flowers and related essential oils — both of which could have affected post-surgical anxiety levels.However, there is limited evidence that BEO aromatherapy may be ineffective or even counterproductive for medical anxiety in children. A 2019 RCT examining the effects of BEO aromatherapy on medical-office anxiety in [autism spectrum disorder|autistic] children found no significant effect on blood pressure, heart rate, or scores on a standardized anxiety questionnaire.[PMID:31415008] Worse, a 2012 RCT of BEO aromatherapy in children and adolescents undergoing stem cell transplantation, a stressful, nauseating, and painful procedure, found that the participants who received BEO aromatherapy experienced *more* anxiety and nausea than the participants who didn’t.[PMID:22383266]",
https://admin.examine.com/content/faqs/3269/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,Is bergamot oil beneficial for job-related stress?,"A few trials have investigated *bergamot essential oil* (BEO) aromatherapy for job-related stress. However, better-quality studies are needed to be able to draw any conclusions.  A small 2010 *[glossary:randomized controlled trial]* (RCT) of elementary school teachers in Taiwan compared aromatherapy with BEO to aromatherapy with a synthetic oil with a similar scent. The study found significant pre-post (before-and-after) differences in measures of [heart rate variability], a physiological indicator of stress, after natural BEO but not after the synthetic fragrance;[PMID:24228065] however, since the study’s authors didn’t make any comparisons between the changes seen with natural fragrance and with synthetic fragrance, it’s impossible to say whether the difference between the natural BEO and synthetic control is [glossary:statistically significant|significant]. One additional study in school teachers also found decreases in the physiological markers of work-related stress, such as blood pressure and heart rate, after ten minutes of BEO aromatherapy,[PMID:21584196] but we can't be sure that these decreases are attributable to BEO because there was no [glossary:control] group.One further study deserves mention here. Although this study was noncontrolled, it’s of interest because participants were experiencing exceptionally stressful workplace conditions. A noncontrolled, pre-post study of hospital nurses was carried out during the second [COVID-19] outbreak in Taiwan (January–April 2021). This study examined the effects of 4 weeks of BEO aromatherapy on both subjective (standardized questionnaires) and objective (physical) measures of the nurses’ stress. While no significant pre-post differences were seen in the objective measures of stress or on the Nurses’ Stress Checklist, the study did note a significant reduction in the nurses’ scores on a standardized burnout questionnaire.[PMID:36673525] Again, however, this study was not controlled, so it’s impossible to say whether the pre-post differences were due to BEO, especially since it was conducted in the rapidly changing environment of a global emergency.",
https://admin.examine.com/content/faqs/3270/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,Is bergamot oil aromatherapy beneficial for pain relief?,"Although *bergamot essential oil* (BEO) aromatherapy has exhibited pain-relieving properties in animal studies,[PMID:29906556] very limited human research has not borne this out to date. One small [glossary:RCT] of 37 children and adolescents undergoing stem cell transplantation, a painful procedure, explored BEO aromatherapy for pain relief and found it had no significant effect on participants’ pain but did result in [glossary:statistically significant] *increases* in [nausea symptoms|nausea] and [anxiety].[PMID:22383266]",
https://admin.examine.com/content/faqs/3271/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,Does bergamot oil have pain-relieving or anti-inflammatory potential when applied to the skin?,"Rodent studies of bergamot oil have shown evidence of pain relief and anti-inflammatory efficacy when the oil is applied directly to sore paws.[PMID: 25784877][PMID:35956935] However, while human clinical trials have been planned, no results have been published as of 2024.[reference|url=https://clinicaltrials.gov/study/NCT04321889|title=Efficacy of Defurocumarinized Bergamot in the Treatment of Agitation in Severe Dementia Patients (BEO). ClinicalTrials.gov identifier NCT04321889. Updated 2020-03-25. Accessed 2024-06-25.|authors=Paolo Tonin, MD, S. Anna Rehabilitation Institute|published=2020-03-25][PMID:34435395]",
https://admin.examine.com/content/faqs/3272/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,Is bergamot oil beneficial for peripartum depression?,"A single study provides some indication that *bergamot essential oil* (BEO) aromatherapy *might* have positive effects on mood in postpartum women. This four-week [glossary:RCT] of sixty postpartum women in Taiwan, which gave the participants 15 minutes of daily aromatherapy with either BEO or plain water vapor, found that the women who received BEO had significantly lower scores on the Edinburgh Postnatal Depression Scale (EPDS).[PMID:34690334] However, it’s important to note that the EPDS is *not* a mood quantifier but a screening scale for [peripartum depression]; the average scores of all of the groups at all times were lower than the cutoff for possible depression, and the study didn’t report on the number of participants in each group who scored over the cutoff. (Assuming a normal distribution, it can be inferred from the average and [glossary:standard deviation] that many more participants in the control group had scores above the cutoff, but it’s impossible to tell whether this is significant.) So, despite the significant difference in EPDS scores between the BEO and water groups that this study reported, it’s hard to draw any firm conclusions about the effects of BEO on mood in postpartum women or its efficacy for peripartum depression. More research is needed.",
https://admin.examine.com/content/faqs/3273/edit,https://admin.examine.com/content/interventions/965/edit,Bergamot oil,Is bergamot oil beneficial for sleep quality?,"There is limited but mixed evidence on the effectiveness of *bergamot essential oil* (BEO) aromatherapy for sleep quality.The study of postpartum women in Taiwan discussed in the [FAQ:Is bergamot oil beneficial for peripartum depression?|depression section] also measured [sleep quality] and found no significant difference in postpartum sleep quality between the women who received BEO aromatherapy and those who didn’t.[PMID:34690334]However, a 2024 [glossary:RCT] of patients in a surgical intensive care unit found that the participants who received bergamot oil aromatherapy at night, as well as the participants who received [lavender] oil aromatherapy at night, experienced better sleep quality than the participants who received no aromatherapy.[PMID:38490827] Similarly, a small 2023 RCT of university students in Japan who inhaled BEO or [glossary:placebo] aromatherapy at bedtime and upon waking for a week found that the participants who had had aromatherapy reported slight but statistically significant improvements in some subitems (sleepiness on rising, feeling refreshed on rising, and duration of sleep) on a standardized scale of sleep quality after using BEO compared to the participants who had had the placebo;[PMID:37625623] however, no improvement over the placebo was seen in the other subscales, and it’s not clear whether there was any significant difference in scores on the full scale, so it’s difficult to draw a firm conclusion from this study.In both of the above studies, the aromatherapy was delivered at night, in contrast to the Taiwanese postpartum study, whose participants had 15 minutes of aromatherapy during the day. This suggests that if bergamot aromatherapy does improve sleep quality, the timing may be important. More research is needed.",
